TIME,LATITUDE,LONGITUDE,RAINFALL
2018-01-01,23.5,92.75,0.2101280391216278
2018-01-01,23.5,93.0,0.1766514480113983
2018-01-01,23.5,93.25,0.1155587583780288
2018-01-01,23.75,92.75,0.2457348108291626
2018-01-01,23.75,93.0,0.2323981970548629
2018-01-01,23.75,93.25,0.2119270861148834
2018-01-01,24.0,92.75,0.3628983497619629
2018-01-01,24.0,93.0,0.1220925524830818
2018-01-01,24.0,93.25,0.0
2018-01-01,24.25,92.75,0.0
2018-01-01,24.25,93.0,0.0
2018-01-01,24.25,93.25,0.0
2018-01-01,24.5,92.75,0.0
2018-01-01,24.5,93.0,0.0
2018-01-01,24.5,93.25,0.0
2018-01-01,24.75,92.75,0.0
2018-01-01,24.75,93.0,0.0
2018-01-01,24.75,93.25,0.0
2018-01-01,25.0,92.75,0.0
2018-01-01,25.0,93.0,0.0
2018-01-01,25.0,93.25,0.0
2018-01-01,25.25,92.75,0.0
2018-01-01,25.25,93.0,0.0
2018-01-01,25.25,93.25,0.0
2018-01-01,25.5,92.75,0.0
2018-01-01,25.5,93.0,0.0
2018-01-01,25.5,93.25,0.0
2018-01-01,25.75,92.75,0.0
2018-01-01,25.75,93.0,0.0
2018-01-01,25.75,93.25,0.0
2018-01-02,23.5,92.75,5.341355800628662
2018-01-02,23.5,93.0,5.0921244621276855
2018-01-02,23.5,93.25,4.436486721038818
2018-01-02,23.75,92.75,6.136255741119385
2018-01-02,23.75,93.0,6.0228271484375
2018-01-02,23.75,93.25,5.633831977844238
2018-01-02,24.0,92.75,7.508821964263916
2018-01-02,24.0,93.0,3.7169039249420166
2018-01-02,24.0,93.25,0.752338171005249
2018-01-02,24.25,92.75,0.0
2018-01-02,24.25,93.0,0.0
2018-01-02,24.25,93.25,0.0
2018-01-02,24.5,92.75,0.0
2018-01-02,24.5,93.0,0.0
2018-01-02,24.5,93.25,0.0
2018-01-02,24.75,92.75,0.0
2018-01-02,24.75,93.0,0.0
2018-01-02,24.75,93.25,0.0
2018-01-02,25.0,92.75,4.98001766204834
2018-01-02,25.0,93.0,2.626263380050659
2018-01-02,25.0,93.25,0.6894742250442505
2018-01-02,25.25,92.75,6.063947677612305
2018-01-02,25.25,93.0,3.44963812828064
2018-01-02,25.25,93.25,0.834705650806427
2018-01-02,25.5,92.75,2.7214081287384038
2018-01-02,25.5,93.0,2.6862926483154297
2018-01-02,25.5,93.25,0.1016414761543273
2018-01-02,25.75,92.75,0.0
2018-01-02,25.75,93.0,0.0
2018-01-02,25.75,93.25,0.1813953816890716
2018-01-03,23.5,92.75,1.5289674997329712
2018-01-03,23.5,93.0,1.5262097120285034
2018-01-03,23.5,93.25,1.7533231973648071
2018-01-03,23.75,92.75,1.4152135848999023
2018-01-03,23.75,93.0,1.4253431558609009
2018-01-03,23.75,93.25,1.2780959606170654
2018-01-03,24.0,92.75,0.8095804452896118
2018-01-03,24.0,93.0,1.770457148551941
2018-01-03,24.0,93.25,1.362385630607605
2018-01-03,24.25,92.75,2.6233839988708496
2018-01-03,24.25,93.0,2.580026865005493
2018-01-03,24.25,93.25,1.1139118671417236
2018-01-03,24.5,92.75,2.682610034942627
2018-01-03,24.5,93.0,2.3615658283233643
2018-01-03,24.5,93.25,0.6767148375511169
2018-01-03,24.75,92.75,2.3650290966033936
2018-01-03,24.75,93.0,2.3727126121521
2018-01-03,24.75,93.25,0.3299376666545868
2018-01-03,25.0,92.75,3.213282823562622
2018-01-03,25.0,93.0,2.568877696990967
2018-01-03,25.0,93.25,0.7032356262207031
2018-01-03,25.25,92.75,5.070398330688477
